user,date,tweet
ManojNawale3,2022-12-22 16:28:54+00:00,Worst security system of KOTAK BANK.Currently I am in germany doing my masters. Suddenly on the evening of 22 Dec I received this mail stating one transaction has been made using my Kotak debit card. I dont know how this can be done without my authorisation.@RBI @KotakBankLtd https://t.co/3PI6IGWfRy
paytmbankcare,2022-12-22 16:24:44+00:00,"@Akash629Kumar Hi, We are keen to help. Kindly elaborate on your concern along with your query reference number/ order id or screenshot of the transaction if any through DM. You can visit https://t.co/qoE3oUKlgC to create Query reference no. Thanks!"
Iam_Coolface,2022-12-22 16:18:28+00:00,"@myaccessbank  Why do you keep making people cry for their money?? I was debited due to an unsuccessful transaction,it's almost 2 weeks yet no solution,been going in and out of the bank and calling customer service every day,shit is really frustrating,please do something😡"
StanbicBankGH,2022-12-22 16:10:26+00:00,"@effahaddicted Hello Kobby, Limit is for cash transactions . Kindly share details of transaction being done via DM to enable us advise better. Thank you"
AxisBankSupport,2022-12-22 16:07:49+00:00,"@AswinAdam2 any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
spoontanius,2022-12-22 16:01:58+00:00,@gtbank_help None of your customer support agents have been able to resolve my declined transaction complaint since Tuesday. What sort of bank are you?!
Ehisailenubhi,2022-12-22 16:01:21+00:00,@Mrfizzy_10 @alat_ng @alat_help How is my network this cause of this? Since morning all response is get is transaction failed. I can only send to wema bank https://t.co/fbGiEWrIII
amitsharmaei06,2022-12-22 15:59:16+00:00,"@flipkartsupport @Flipkart @_Kalyan_K  IN22111419253230210096 : Day 50. Still, Flipkart is not able to update the transaction and IDFC bank is pointing out to me for not paying the Pay-Later."
THOYA201128282,2022-12-22 15:57:55+00:00,"I am so disappointed surely
My application was blocked 21days ago I have raised the issue and yesterday I completed whatever you need for the opening of my account because I had done transaction from Alma Bank to Mobily pay

Still my account not yet unblocked why?"
AxisBankSupport,2022-12-22 15:55:19+00:00,"@binnydassi will never ask you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank.
 https://t.co/S8xhHTFnrZ (2/2)"
LandofLincolnCU,2022-12-22 15:55:08+00:00,"BIG NEWS! LLCU to acquire Colchester State Bank in Colchester, IL, expanding LLCU footprint to McDonough County. Pending regulatory approval, transaction to complete by end of June2023. Welcome Colchester staff &amp; customers to LLCU family!
Read full story⤵️
https://t.co/BNuwd1j7tU https://t.co/L3F2Fph5FE"
paytmbankcare,2022-12-22 15:54:36+00:00,"@contact_shivam2 Hi Shivam, we would like to inform you that chargeback of amount 200 on Transaction ID 31**********35 has been successfully credited to your Paytm wallet. Thanks! https://t.co/BEb65ht5Kd"
satya_mukta,2022-12-22 15:54:06+00:00,"I am being charged by ICICI Bank for a fraud transaction that has happened on my credit card worth INR 75,600. 
I am receiving harassing calls. No action taken by the #icici bank.
#icicibankcare 
#RBI 
#RBIgovernor 
#primeministerindia"
DonnyB4real,2022-12-22 15:53:45+00:00,@MZHemingway He’s a wolf in sheeps clothing. He’s no conservative and neither is half of those paid actors. They’re selling this country out. Let’s watch their bank accounts closely as this money laundering transaction takes place.
AnkitRawatt,2022-12-22 15:51:27+00:00,"Transaction failed both time but money has been debited from my bank account.
When it will be refunded..??
Please look into it @Paytmcare @pnbindia @PaytmBank https://t.co/ELUCXiIvSR"
Givench12634235,2022-12-22 15:49:01+00:00,@kudahelp_ng What is happening I made this transaction yesterday and the beneficiary bank has not received it! Even your customer services is not working https://t.co/LVEuqDTfvg
theZionnn,2022-12-22 15:48:53+00:00,"situation of the country is really hard and I do not expect the bank I keep my money to add to my frustration, attached in your dm is the last mail I got from y’all, the details of transaction and the debit alert."
bashT018,2022-12-22 15:47:25+00:00,@OPay_NG @OPaySupport I made a transaction of #28000 last night and the beneficiary is yet to receive the money and your bank didn’t refund me either…pls I need review from your bank
Itz_chikel,2022-12-22 15:44:52+00:00,@brainjotter__ Just got Scammed by a fake Kuda twitter account because of a delayed bank transaction and my account balance was wiped. So the money would really go a long way to sustain me for a while @brainjotter__
KeEquityBank,2022-12-22 15:44:25+00:00,"@_Classicbooks_2 @KCBGroup @Coopbankenya Hi there, we are very sorry for the unpleasant experience. 

Kindly share via link below your ID card number, full name and the transaction amount in question. 

We shall check and support.

https://t.co/uJrto50nXT"
cutefeb38,2022-12-22 15:41:39+00:00,"@joinkuda Pls I need my money, maybe I will have to stop using your bank. Since morning I sent a message about a transaction, till now you guys are not doing anything about it. Pls drop 5k. I use God beg una"
vineet9singh,2022-12-22 15:33:34+00:00,"Firstly you struggle with the bank statement and match the transaction ID and at last you have to wait for the refund. 

Still thinking why I was struggling? 😂🤣😂
#googlepay
#refund
@GooglePay https://t.co/rUDcEp4eKP"
sunausarkar,2022-12-22 15:32:50+00:00,"आरोप-प्रत्यारोप बन्द करिए 

दल भक्ति-नेता भक्ति बन्द करिए

यदि #भ्रष्टाचार_मुक्त_भारत चाहते हैं तो 

100रु से बड़े नोटों को बन्द करने की मांग प्रारंभ करिए

#Bank_Transaction_Tax लागू करने की मांग प्रारंभ करिए

 https://t.co/suWbZ62Yri"
sunausarkar,2022-12-22 15:29:53+00:00,"#लक्ष्य 

#श्रेष्ठ_भारत

#करमुक्त_भारत

#भ्रष्टाचार मुक्त #भारत

#रोजगार युक्त #भारत

#अपराध मुक्त #भारत

1-100रु से बड़े नोट बन्द हो 

2-सिर्फ #Bank_Transaction_Tax लागू हो

@narendramodi @AshwiniUpadhyay @blsanthosh @SureshBJoshi https://t.co/3PEhrgihU6"
sunausarkar,2022-12-22 15:28:38+00:00,"#Tax_Less_India!=BTT

Transparent Transaction

Easy to understand

Freedom From Tax Terrorism

No Chance For corruption

Easy To Collect Revenue

Relief From Dearth

No Need of Tax Compliances

Black Money Eliminate

@narendramodi @AshwiniUpadhyay
https://t.co/0JcAN147u4"
sunausarkar,2022-12-22 15:28:08+00:00,"#करमुक्त_भारत!

#भ्रष्टाचार_मुक्त_भारत

#रोजगार युक्त #भारत

#सुख_समृद्धि_युक्त_भारत

1-100रु से बड़े नोट बन्द हो

2-सिर्फ #Bank_Transaction_Tax लागू हो

3#सभी_टैक्स रद्द हो(कस्टम शुल्क)छोड़कर

@narendramodi @AshwiniUpadhyay  @blsanthosh https://t.co/3qF3AbWXSp"
keystonebankng,2022-12-22 15:22:00+00:00,"@teddyprice Hello @teddyprice, compliments of the season! Thank you for writing to us. We sincerely apologize for your experience. Please provide your account number and transaction details: date and amount via DM for a review.  ^Adaobi"
PKythreotis,2022-12-22 15:20:55+00:00,"The amount of the transaction is unknown. It is important to note that all banks in Kazakhstan belong to the Nazarbayev family or his relatives.
On April 20, 2022, on the sites of the Bank ""Credit Center"" and ""Alfa-Bank"" Kazakhstan, a press release was published,"
mtsvrl,2022-12-22 15:18:59+00:00,@Wise The transaction id is #560897472 . Please confirm if that transaction was processed successfully and the money has been sent to the destination bank account. Thank you
AxisBankSupport,2022-12-22 15:15:04+00:00,"@Ankita_Mau Hi Ankita, we have responded to the concern raised by you via DM. Also, please note, as part of the resolution process, our executives will never ask you to initiate any financial transaction or download any app or part with confidential account related information. (1/2)"
paytmbankcare,2022-12-22 15:13:15+00:00,"@RBC668 Hi, we would like to inform you that chargeback of amount 41 on Transaction ID 01********13 has been successfully credited to your Paytm wallet. Thanks! https://t.co/BEb65hc2Id"
imrankh07181596,2022-12-22 15:11:33+00:00,@AJIOLife Already sent you in mail 2 time. Its not received in the bank. Its not proceed from end. If you have proceeded the then send me the payment transaction Id. And don't try to fool me.
paytmbankcare,2022-12-22 15:11:01+00:00,"@NaraveniR Hi Ramesh, we would like to inform you that chargeback of amount 65 on Transaction ID 00*******05 has been successfully credited to your Paytm wallet. Thanks! https://t.co/BEb65hc2Id"
AndrejCibik,2022-12-22 15:09:55+00:00,"@Stromens @CoinCorner @Pouch_PH @pouchceo If I have euro, can I send it over these services to Iranian bank? 

Nope, so how global is it? Its BS, akin to affinity scam. LN transaction is global, not this."
AxisBankSupport,2022-12-22 15:09:12+00:00,"@surekar_aniket transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
airtelbank,2022-12-22 15:06:14+00:00,"@iAmanSaawle Hi! Please do not provide your account/transaction details in public rather DM/inbox as we consider it to be personal information. Our page is visible to the public. -TT
  https://t.co/P982uaMbW3"
